kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N17464,1472,2019,1,T,59.550562,Tibro,K
N17464,1472,2020,1,K,23.809524,Tibro,K
N17464,1472,2020,1,M,44.444444,Tibro,K
N17464,1472,2020,1,T,33.333333,Tibro,K
N17464,1473,2015,1,K,68.888889,Töreboda,K
N17464,1473,2015,1,M,60.869565,Töreboda,K
N17464,1473,2015,1,T,66.176471,Töreboda,K
N17464,1473,2016,1,K,65.957447,Töreboda,K
N17464,1473,2016,1,M,47.826087,Töreboda,K
N17464,1473,2016,1,T,60,Töreboda,K
N17464,1473,2017,1,K,68.181818,Töreboda,K
N17464,1473,2017,1,M,46.428571,Töreboda,K
N17464,1473,2017,1,T,59.722222,Töreboda,K
N17464,1473,2018,1,K,47.222222,Töreboda,K
N17464,1473,2018,1,M,25.806452,Töreboda,K
N17464,1473,2018,1,T,37.313433,Töreboda,K
N17464,1473,2019,1,K,52.631579,Töreboda,K
N17464,1473,2019,1,M,44.827586,Töreboda,K
N17464,1473,2019,1,T,49.253731,Töreboda,K
N17464,1473,2020,1,K,57.575758,Töreboda,K
N17464,1473,2020,1,M,30,Töreboda,K
N17464,1473,2020,1,T,48.958333,Töreboda,K
N17464,1480,2015,1,K,70.638041,Göteborg,K
N17464,1480,2015,1,M,63.476071,Göteborg,K
N17464,1480,2015,1,T,67.129415,Göteborg,K
N17464,1480,2016,1,K,74.670019,Göteborg,K
N17464,1480,2016,1,M,66.728914,Göteborg,K
N17464,1480,2016,1,T,70.680219,Göteborg,K
N17464,1480,2017,1,K,73.310388,Göteborg,K
N17464,1480,2017,1,M,67.041801,Göteborg,K
N17464,1480,2017,1,T,70.218839,Göteborg,K
N17464,1480,2018,1,K,72.800718,Göteborg,K
N17464,1480,2018,1,M,69.435412,Göteborg,K
N17464,1480,2018,1,T,71.107807,Göteborg,K
N17464,1480,2019,1,K,74.10114,Göteborg,K
N17464,1480,2019,1,M,69.813055,Göteborg,K
N17464,1480,2019,1,T,72.00778,Göteborg,K
N17464,1480,2020,1,K,75.26913,Göteborg,K
N17464,1480,2020,1,M,66.772426,Göteborg,K
N17464,1480,2020,1,T,71.002317,Göteborg,K
N17464,1481,2015,1,K,56.20438,Mölndal,K
N17464,1481,2015,1,M,54.878049,Mölndal,K
N17464,1481,2015,1,T,55.481728,Mölndal,K
N17464,1481,2016,1,K,61.783439,Mölndal,K
N17464,1481,2016,1,M,29.104478,Mölndal,K
N17464,1481,2016,1,T,46.735395,Mölndal,K
N17464,1481,2017,1,K,46.551724,Mölndal,K
N17464,1481,2017,1,M,26.595745,Mölndal,K
N17464,1481,2017,1,T,34.210526,Mölndal,K
N17464,1481,2018,1,K,NA,Mölndal,K
N17464,1481,2018,1,M,NA,Mölndal,K
N17464,1481,2018,1,T,18.421053,Mölndal,K
N17464,1481,2019,1,K,29.166667,Mölndal,K
N17464,1481,2019,1,M,16.666667,Mölndal,K
N17464,1481,2019,1,T,21.666667,Mölndal,K
N17464,1481,2020,1,K,25,Mölndal,K
N17464,1481,2020,1,M,10.294118,Mölndal,K
N17464,1481,2020,1,T,15.740741,Mölndal,K
N17464,1482,2015,1,K,69.512195,Kungälv,K
N17464,1482,2015,1,M,66.666667,Kungälv,K
N17464,1482,2015,1,T,67.962963,Kungälv,K
N17464,1482,2016,1,K,72.727273,Kungälv,K
N17464,1482,2016,1,M,63.498099,Kungälv,K
N17464,1482,2016,1,T,67.333333,Kungälv,K
N17464,1482,2017,1,K,76.190476,Kungälv,K
N17464,1482,2017,1,M,66.171004,Kungälv,K
N17464,1482,2017,1,T,70.305677,Kungälv,K
N17464,1482,2018,1,K,74.660633,Kungälv,K
N17464,1482,2018,1,M,64.978903,Kungälv,K
N17464,1482,2018,1,T,69.650655,Kungälv,K
N17464,1482,2019,1,K,72.53886,Kungälv,K
N17464,1482,2019,1,M,65.833333,Kungälv,K
N17464,1482,2019,1,T,68.822171,Kungälv,K
N17464,1482,2020,1,K,71.264368,Kungälv,K
N17464,1482,2020,1,M,70,Kungälv,K
N17464,1482,2020,1,T,70.495495,Kungälv,K
N17464,1484,2015,1,K,78.409091,Lysekil,K
N17464,1484,2015,1,M,64.957265,Lysekil,K
N17464,1484,2015,1,T,70.731707,Lysekil,K
N17464,1484,2016,1,K,74.509804,Lysekil,K
N17464,1484,2016,1,M,60.576923,Lysekil,K
N17464,1484,2016,1,T,67.475728,Lysekil,K
N17464,1484,2017,1,K,75,Lysekil,K
N17464,1484,2017,1,M,67.592593,Lysekil,K
N17464,1484,2017,1,T,71,Lysekil,K
N17464,1484,2018,1,K,75.757576,Lysekil,K
N17464,1484,2018,1,M,66.666667,Lysekil,K
N17464,1484,2018,1,T,70.175439,Lysekil,K
N17464,1484,2019,1,K,66.176471,Lysekil,K
N17464,1484,2019,1,M,64.893617,Lysekil,K
N17464,1484,2019,1,T,65.432099,Lysekil,K
N17464,1484,2020,1,K,75.641026,Lysekil,K
N17464,1484,2020,1,M,77.777778,Lysekil,K
N17464,1484,2020,1,T,76.923077,Lysekil,K
N17464,1485,2015,1,K,76.694215,Uddevalla,K
N17464,1485,2015,1,M,66.724138,Uddevalla,K
N17464,1485,2015,1,T,71.814346,Uddevalla,K
N17464,1485,2016,1,K,80.804388,Uddevalla,K
N17464,1485,2016,1,M,69.642857,Uddevalla,K
N17464,1485,2016,1,T,75.158085,Uddevalla,K
N17464,1485,2017,1,K,79.744526,Uddevalla,K
N17464,1485,2017,1,M,69.8,Uddevalla,K
N17464,1485,2017,1,T,75,Uddevalla,K
N17464,1485,2018,1,K,77.443609,Uddevalla,K
N17464,1485,2018,1,M,74.793388,Uddevalla,K
N17464,1485,2018,1,T,76.181102,Uddevalla,K
N17464,1485,2019,1,K,73.752311,Uddevalla,K
N17464,1485,2019,1,M,74.3083,Uddevalla,K
N17464,1485,2019,1,T,74.021012,Uddevalla,K
N17464,1485,2020,1,K,78.698225,Uddevalla,K
N17464,1485,2020,1,M,74.632353,Uddevalla,K
N17464,1485,2020,1,T,76.59372,Uddevalla,K
N17464,1486,2015,1,K,78.333333,Strömstad,K
N17464,1486,2015,1,M,67.272727,Strömstad,K
N17464,1486,2015,1,T,73.043478,Strömstad,K
N17464,1486,2016,1,K,78.571429,Strömstad,K
N17464,1486,2016,1,M,65.625,Strömstad,K
N17464,1486,2016,1,T,71.666667,Strömstad,K
N17464,1486,2017,1,K,72.413793,Strömstad,K
N17464,1486,2017,1,M,72.972973,Strömstad,K
N17464,1486,2017,1,T,72.727273,Strömstad,K
N17464,1486,2018,1,K,85.714286,Strömstad,K
N17464,1486,2018,1,M,65.217391,Strömstad,K
N17464,1486,2018,1,T,75,Strömstad,K
N17464,1486,2019,1,K,74.074074,Strömstad,K
N17464,1486,2019,1,M,54.385965,Strömstad,K
N17464,1486,2019,1,T,63.963964,Strömstad,K
N17464,1486,2020,1,K,72.727273,Strömstad,K
N17464,1486,2020,1,M,51.948052,Strömstad,K
N17464,1486,2020,1,T,60.606061,Strömstad,K
N17464,1487,2015,1,K,72.925764,Vänersborg,K
N17464,1487,2015,1,M,77.192982,Vänersborg,K
N17464,1487,2015,1,T,75.054705,Vänersborg,K
N17464,1487,2016,1,K,76.020408,Vänersborg,K
N17464,1487,2016,1,M,71.497585,Vänersborg,K
N17464,1487,2016,1,T,73.69727,Vänersborg,K
N17464,1487,2017,1,K,66.331658,Vänersborg,K
N17464,1487,2017,1,M,67.052023,Vänersborg,K
N17464,1487,2017,1,T,66.666667,Vänersborg,K
N17464,1487,2018,1,K,76.79558,Vänersborg,K
N17464,1487,2018,1,M,71.830986,Vänersborg,K
N17464,1487,2018,1,T,74.111675,Vänersborg,K
N17464,1487,2019,1,K,70.29703,Vänersborg,K
N17464,1487,2019,1,M,65.581395,Vänersborg,K
N17464,1487,2019,1,T,67.865707,Vänersborg,K
N17464,1487,2020,1,K,68.823529,Vänersborg,K
N17464,1487,2020,1,M,56.435644,Vänersborg,K
N17464,1487,2020,1,T,62.096774,Vänersborg,K
N17464,1488,2015,1,K,73.121387,Trollhättan,K
N17464,1488,2015,1,M,68.226601,Trollhättan,K
N17464,1488,2015,1,T,70.478723,Trollhättan,K
N17464,1488,2016,1,K,77.192982,Trollhättan,K
N17464,1488,2016,1,M,66.843501,Trollhättan,K
N17464,1488,2016,1,T,71.766342,Trollhättan,K
N17464,1488,2017,1,K,73.803526,Trollhättan,K
N17464,1488,2017,1,M,64.907652,Trollhättan,K
N17464,1488,2017,1,T,69.458763,Trollhättan,K
N17464,1488,2018,1,K,67.003367,Trollhättan,K
N17464,1488,2018,1,M,67.684478,Trollhättan,K
N17464,1488,2018,1,T,67.391304,Trollhättan,K
N17464,1488,2019,1,K,67.336683,Trollhättan,K
N17464,1488,2019,1,M,73.446328,Trollhättan,K
N17464,1488,2019,1,T,70.212766,Trollhättan,K
N17464,1488,2020,1,K,68.604651,Trollhättan,K
N17464,1488,2020,1,M,73.857868,Trollhättan,K
N17464,1488,2020,1,T,71.409214,Trollhättan,K
N17464,1489,2015,1,K,78.417266,Alingsås,K
N17464,1489,2015,1,M,65.865385,Alingsås,K
N17464,1489,2015,1,T,70.893372,Alingsås,K
N17464,1489,2016,1,K,65.648855,Alingsås,K
N17464,1489,2016,1,M,74.431818,Alingsås,K
N17464,1489,2016,1,T,70.684039,Alingsås,K
N17464,1489,2017,1,K,81.415929,Alingsås,K
N17464,1489,2017,1,M,67.487685,Alingsås,K
N17464,1489,2017,1,T,72.468354,Alingsås,K
N17464,1489,2018,1,K,84.444444,Alingsås,K
N17464,1489,2018,1,M,68.666667,Alingsås,K
N17464,1489,2018,1,T,76.140351,Alingsås,K
N17464,1489,2019,1,K,76.969697,Alingsås,K
N17464,1489,2019,1,M,72.395833,Alingsås,K
N17464,1489,2019,1,T,74.509804,Alingsås,K
N17464,1489,2020,1,K,75.144509,Alingsås,K
N17464,1489,2020,1,M,72.807018,Alingsås,K
N17464,1489,2020,1,T,73.815461,Alingsås,K
N17464,1490,2015,1,K,80.34398,Borås,K
N17464,1490,2015,1,M,70.192308,Borås,K
N17464,1490,2015,1,T,75.212637,Borås,K
N17464,1490,2016,1,K,80.215343,Borås,K
N17464,1490,2016,1,M,70.945946,Borås,K
N17464,1490,2016,1,T,75.59002,Borås,K
N17464,1490,2017,1,K,79.083095,Borås,K
N17464,1490,2017,1,M,70.604396,Borås,K
N17464,1490,2017,1,T,74.754558,Borås,K
N17464,1490,2018,1,K,80.440771,Borås,K
N17464,1490,2018,1,M,74.140303,Borås,K
N17464,1490,2018,1,T,77.288369,Borås,K
N17464,1490,2019,1,K,80.570652,Borås,K
N17464,1490,2019,1,M,75.749674,Borås,K
N17464,1490,2019,1,T,78.110446,Borås,K
N17464,1490,2020,1,K,80.462725,Borås,K
N17464,1490,2020,1,M,69.654289,Borås,K
N17464,1490,2020,1,T,75.048108,Borås,K
N17464,1491,2015,1,K,75.609756,Ulricehamn,K
N17464,1491,2015,1,M,63.541667,Ulricehamn,K
N17464,1491,2015,1,T,69.101124,Ulricehamn,K
N17464,1491,2016,1,K,83.58209,Ulricehamn,K
N17464,1491,2016,1,M,67.816092,Ulricehamn,K
N17464,1491,2016,1,T,74.675325,Ulricehamn,K
N17464,1491,2017,1,K,74.358974,Ulricehamn,K
N17464,1491,2017,1,M,76.623377,Ulricehamn,K
N17464,1491,2017,1,T,75.483871,Ulricehamn,K
N17464,1491,2018,1,K,82.8125,Ulricehamn,K
N17464,1491,2018,1,M,66.666667,Ulricehamn,K
N17464,1491,2018,1,T,73.509934,Ulricehamn,K
N17464,1491,2019,1,K,69.444444,Ulricehamn,K
N17464,1491,2019,1,M,60.377358,Ulricehamn,K
N17464,1491,2019,1,T,64.044944,Ulricehamn,K
N17464,1491,2020,1,K,65.277778,Ulricehamn,K
N17464,1491,2020,1,M,60,Ulricehamn,K
N17464,1491,2020,1,T,62.345679,Ulricehamn,K
N17464,1492,2015,1,K,88.157895,Åmål,K
N17464,1492,2015,1,M,67.391304,Åmål,K
N17464,1492,2015,1,T,76.785714,Åmål,K
N17464,1492,2016,1,K,80.263158,Åmål,K
N17464,1492,2016,1,M,77.173913,Åmål,K
N17464,1492,2016,1,T,78.571429,Åmål,K
N17464,1492,2017,1,K,89.655172,Åmål,K
N17464,1492,2017,1,M,70.37037,Åmål,K
N17464,1492,2017,1,T,80.357143,Åmål,K
N17464,1492,2018,1,K,82.291667,Åmål,K
N17464,1492,2018,1,M,70.29703,Åmål,K
N17464,1492,2018,1,T,76.142132,Åmål,K
N17464,1492,2019,1,K,74.725275,Åmål,K
N17464,1492,2019,1,M,68.932039,Åmål,K
N17464,1492,2019,1,T,71.649485,Åmål,K
N17464,1492,2020,1,K,82.105263,Åmål,K
N17464,1492,2020,1,M,72.535211,Åmål,K
N17464,1492,2020,1,T,76.371308,Åmål,K
N17464,1493,2015,1,K,81.690141,Mariestad,K
N17464,1493,2015,1,M,67.241379,Mariestad,K
N17464,1493,2015,1,T,73.734177,Mariestad,K
N17464,1493,2016,1,K,74.107143,Mariestad,K
N17464,1493,2016,1,M,74.172185,Mariestad,K
N17464,1493,2016,1,T,74.144487,Mariestad,K
N17464,1493,2017,1,K,68.84058,Mariestad,K
N17464,1493,2017,1,M,68.553459,Mariestad,K
N17464,1493,2017,1,T,68.686869,Mariestad,K
N17464,1493,2018,1,K,69.662921,Mariestad,K
N17464,1493,2018,1,M,70.731707,Mariestad,K
N17464,1493,2018,1,T,70.355731,Mariestad,K
N17464,1493,2019,1,K,73.333333,Mariestad,K
N17464,1493,2019,1,M,72.727273,Mariestad,K
N17464,1493,2019,1,T,73.026316,Mariestad,K
N17464,1493,2020,1,K,77.678571,Mariestad,K
N17464,1493,2020,1,M,70.666667,Mariestad,K
N17464,1493,2020,1,T,73.664122,Mariestad,K
N17464,1494,2015,1,K,75.433526,Lidköping,K
N17464,1494,2015,1,M,73.139159,Lidköping,K
N17464,1494,2015,1,T,74.351145,Lidköping,K
N17464,1494,2016,1,K,79.130435,Lidköping,K
N17464,1494,2016,1,M,71.428571,Lidköping,K
N17464,1494,2016,1,T,75.541796,Lidköping,K
N17464,1494,2017,1,K,78.896104,Lidköping,K
N17464,1494,2017,1,M,82.789318,Lidköping,K
N17464,1494,2017,1,T,80.930233,Lidköping,K
N17464,1494,2018,1,K,84.511785,Lidköping,K
N17464,1494,2018,1,M,75.531915,Lidköping,K
N17464,1494,2018,1,T,80.138169,Lidköping,K
N17464,1494,2019,1,K,78.451178,Lidköping,K
N17464,1494,2019,1,M,71.272727,Lidköping,K
N17464,1494,2019,1,T,75,Lidköping,K
N17464,1494,2020,1,K,79.770992,Lidköping,K
N17464,1494,2020,1,M,75.308642,Lidköping,K
N17464,1494,2020,1,T,77.303754,Lidköping,K
N17464,1495,2015,1,K,73.366834,Skara,K
N17464,1495,2015,1,M,75.842697,Skara,K
N17464,1495,2015,1,T,74.535809,Skara,K
N17464,1495,2016,1,K,75.40107,Skara,K
N17464,1495,2016,1,M,69.402985,Skara,K
N17464,1495,2016,1,T,72.897196,Skara,K
N17464,1495,2017,1,K,78.534031,Skara,K
N17464,1495,2017,1,M,73.228346,Skara,K
N17464,1495,2017,1,T,76.415094,Skara,K
N17464,1495,2018,1,K,80.392157,Skara,K
N17464,1495,2018,1,M,69.105691,Skara,K
N17464,1495,2018,1,T,75.362319,Skara,K
N17464,1495,2019,1,K,71.428571,Skara,K
N17464,1495,2019,1,M,67.1875,Skara,K
N17464,1495,2019,1,T,69.402985,Skara,K
N17464,1495,2020,1,K,72.440945,Skara,K
N17464,1495,2020,1,M,55.371901,Skara,K
N17464,1495,2020,1,T,64.112903,Skara,K
N17464,1496,2015,1,K,74.058577,Skövde,K
N17464,1496,2015,1,M,68.218623,Skövde,K
N17464,1496,2015,1,T,71.090535,Skövde,K
N17464,1496,2016,1,K,83.058824,Skövde,K
N17464,1496,2016,1,M,78.310502,Skövde,K
N17464,1496,2016,1,T,80.648899,Skövde,K
N17464,1496,2017,1,K,85.463659,Skövde,K
N17464,1496,2017,1,M,71.028037,Skövde,K
N17464,1496,2017,1,T,77.992745,Skövde,K
N17464,1496,2018,1,K,79.72973,Skövde,K
N17464,1496,2018,1,M,75.27115,Skövde,K
N17464,1496,2018,1,T,77.458564,Skövde,K
N17464,1496,2019,1,K,82.278481,Skövde,K
N17464,1496,2019,1,M,81.818182,Skövde,K
N17464,1496,2019,1,T,82.056893,Skövde,K
N17464,1496,2020,1,K,79.752066,Skövde,K
N17464,1496,2020,1,M,79.4,Skövde,K
N17464,1496,2020,1,T,79.573171,Skövde,K
N17464,1497,2015,1,K,NA,Hjo,K
N17464,1497,2015,1,M,NA,Hjo,K
N17464,1497,2015,1,T,NA,Hjo,K
N17464,1497,2016,1,K,NA,Hjo,K
N17464,1497,2016,1,M,NA,Hjo,K
N17464,1497,2016,1,T,NA,Hjo,K
N17464,1497,2017,1,K,NA,Hjo,K
N17464,1497,2017,1,M,NA,Hjo,K
N17464,1497,2017,1,T,0,Hjo,K
N17464,1497,2018,1,K,NA,Hjo,K
N17464,1497,2018,1,M,NA,Hjo,K
N17464,1497,2018,1,T,NA,Hjo,K
N17464,1497,2019,1,K,NA,Hjo,K
N17464,1497,2019,1,M,NA,Hjo,K
N17464,1497,2019,1,T,NA,Hjo,K
N17464,1497,2020,1,K,NA,Hjo,K
N17464,1497,2020,1,M,NA,Hjo,K
N17464,1497,2020,1,T,NA,Hjo,K
N17464,1498,2015,1,K,69.444444,Tidaholm,K
N17464,1498,2015,1,M,64.285714,Tidaholm,K
N17464,1498,2015,1,T,66.666667,Tidaholm,K
N17464,1498,2016,1,K,62.5,Tidaholm,K
N17464,1498,2016,1,M,59.259259,Tidaholm,K
N17464,1498,2016,1,T,60.638298,Tidaholm,K
N17464,1498,2017,1,K,72.222222,Tidaholm,K
N17464,1498,2017,1,M,66.666667,Tidaholm,K
N17464,1498,2017,1,T,69.333333,Tidaholm,K
N17464,1498,2018,1,K,69.047619,Tidaholm,K
N17464,1498,2018,1,M,70.27027,Tidaholm,K
N17464,1498,2018,1,T,69.620253,Tidaholm,K
N17464,1498,2019,1,K,67.391304,Tidaholm,K
N17464,1498,2019,1,M,77.941176,Tidaholm,K
N17464,1498,2019,1,T,73.684211,Tidaholm,K
N17464,1498,2020,1,K,69.047619,Tidaholm,K
N17464,1498,2020,1,M,44.444444,Tidaholm,K
N17464,1498,2020,1,T,56.321839,Tidaholm,K
N17464,1499,2015,1,K,74.305556,Falköping,K
N17464,1499,2015,1,M,63.69863,Falköping,K
N17464,1499,2015,1,T,68.965517,Falköping,K
N17464,1499,2016,1,K,76.229508,Falköping,K
N17464,1499,2016,1,M,64.62585,Falköping,K
N17464,1499,2016,1,T,69.888476,Falköping,K
N17464,1499,2017,1,K,72.463768,Falköping,K
N17464,1499,2017,1,M,67.484663,Falköping,K
N17464,1499,2017,1,T,69.767442,Falköping,K
N17464,1499,2018,1,K,75.423729,Falköping,K
N17464,1499,2018,1,M,62.043796,Falköping,K
N17464,1499,2018,1,T,68.235294,Falköping,K
N17464,1499,2019,1,K,78.125,Falköping,K
N17464,1499,2019,1,M,73.333333,Falköping,K
N17464,1499,2019,1,T,75.426621,Falköping,K
N17464,1499,2020,1,K,76.351351,Falköping,K
N17464,1499,2020,1,M,57.058824,Falköping,K
N17464,1499,2020,1,T,66.037736,Falköping,K
