kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N02902,1435,2014,1,M,16.27907,Tanum,K
N02902,1435,2014,1,T,16.680637,Tanum,K
N02902,1435,2015,1,K,17.863248,Tanum,K
N02902,1435,2015,1,M,15.968379,Tanum,K
N02902,1435,2015,1,T,16.87885,Tanum,K
N02902,1435,2016,1,K,17.351215,Tanum,K
N02902,1435,2016,1,M,16.411043,Tanum,K
N02902,1435,2016,1,T,16.860232,Tanum,K
N02902,1435,2017,1,K,16.801292,Tanum,K
N02902,1435,2017,1,M,16.580693,Tanum,K
N02902,1435,2017,1,T,16.685934,Tanum,K
N02902,1435,2018,1,K,17.249603,Tanum,K
N02902,1435,2018,1,M,16.057348,Tanum,K
N02902,1435,2018,1,T,16.622691,Tanum,K
N02902,1435,2019,1,K,15.285599,Tanum,K
N02902,1435,2019,1,M,15.846599,Tanum,K
N02902,1435,2019,1,T,15.580952,Tanum,K
N02902,1438,2007,1,K,15.799257,Dals-Ed,K
N02902,1438,2007,1,M,16.556291,Dals-Ed,K
N02902,1438,2007,1,T,16.19965,Dals-Ed,K
N02902,1438,2008,1,K,15.961538,Dals-Ed,K
N02902,1438,2008,1,M,16.197183,Dals-Ed,K
N02902,1438,2008,1,T,16.084559,Dals-Ed,K
N02902,1438,2009,1,K,23.493976,Dals-Ed,K
N02902,1438,2009,1,M,21.08209,Dals-Ed,K
N02902,1438,2009,1,T,22.243714,Dals-Ed,K
N02902,1438,2010,1,K,25.690021,Dals-Ed,K
N02902,1438,2010,1,M,19.444444,Dals-Ed,K
N02902,1438,2010,1,T,22.461538,Dals-Ed,K
N02902,1438,2011,1,K,21.702128,Dals-Ed,K
N02902,1438,2011,1,M,18.77551,Dals-Ed,K
N02902,1438,2011,1,T,20.208333,Dals-Ed,K
N02902,1438,2012,1,K,22.510823,Dals-Ed,K
N02902,1438,2012,1,M,16.089613,Dals-Ed,K
N02902,1438,2012,1,T,19.202518,Dals-Ed,K
N02902,1438,2013,1,K,24.788136,Dals-Ed,K
N02902,1438,2013,1,M,18.871595,Dals-Ed,K
N02902,1438,2013,1,T,21.703854,Dals-Ed,K
N02902,1438,2014,1,K,25.591398,Dals-Ed,K
N02902,1438,2014,1,M,19.512195,Dals-Ed,K
N02902,1438,2014,1,T,22.344689,Dals-Ed,K
N02902,1438,2015,1,K,21.369295,Dals-Ed,K
N02902,1438,2015,1,M,20.147874,Dals-Ed,K
N02902,1438,2015,1,T,20.723363,Dals-Ed,K
N02902,1438,2016,1,K,18.776371,Dals-Ed,K
N02902,1438,2016,1,M,16.481481,Dals-Ed,K
N02902,1438,2016,1,T,17.554241,Dals-Ed,K
N02902,1438,2017,1,K,19.444444,Dals-Ed,K
N02902,1438,2017,1,M,13.384321,Dals-Ed,K
N02902,1438,2017,1,T,16.246216,Dals-Ed,K
N02902,1438,2018,1,K,22.44898,Dals-Ed,K
N02902,1438,2018,1,M,14.071295,Dals-Ed,K
N02902,1438,2018,1,T,18.084066,Dals-Ed,K
N02902,1438,2019,1,K,19.214876,Dals-Ed,K
N02902,1438,2019,1,M,14.766355,Dals-Ed,K
N02902,1438,2019,1,T,16.879293,Dals-Ed,K
N02902,1439,2007,1,K,17.866324,Färgelanda,K
N02902,1439,2007,1,M,18.49711,Färgelanda,K
N02902,1439,2007,1,T,18.198418,Färgelanda,K
N02902,1439,2008,1,K,15.637319,Färgelanda,K
N02902,1439,2008,1,M,17.245509,Färgelanda,K
N02902,1439,2008,1,T,16.478697,Färgelanda,K
N02902,1439,2009,1,K,24.865591,Färgelanda,K
N02902,1439,2009,1,M,27.405603,Färgelanda,K
N02902,1439,2009,1,T,26.198083,Färgelanda,K
N02902,1439,2010,1,K,27.183099,Färgelanda,K
N02902,1439,2010,1,M,29.476248,Färgelanda,K
N02902,1439,2010,1,T,28.412802,Färgelanda,K
N02902,1439,2011,1,K,22.976879,Färgelanda,K
N02902,1439,2011,1,M,25.552826,Färgelanda,K
N02902,1439,2011,1,T,24.36919,Färgelanda,K
N02902,1439,2012,1,K,25.373134,Färgelanda,K
N02902,1439,2012,1,M,24.937028,Färgelanda,K
N02902,1439,2012,1,T,25.136612,Färgelanda,K
N02902,1439,2013,1,K,23.823976,Färgelanda,K
N02902,1439,2013,1,M,28.626444,Färgelanda,K
N02902,1439,2013,1,T,26.425591,Färgelanda,K
N02902,1439,2014,1,K,21.5478,Färgelanda,K
N02902,1439,2014,1,M,22.763158,Färgelanda,K
N02902,1439,2014,1,T,22.198732,Färgelanda,K
N02902,1439,2015,1,K,21.376281,Färgelanda,K
N02902,1439,2015,1,M,22.207084,Färgelanda,K
N02902,1439,2015,1,T,21.806634,Färgelanda,K
N02902,1439,2016,1,K,20.028818,Färgelanda,K
N02902,1439,2016,1,M,19.553806,Färgelanda,K
N02902,1439,2016,1,T,19.78022,Färgelanda,K
N02902,1439,2017,1,K,20.296296,Färgelanda,K
N02902,1439,2017,1,M,20.876289,Färgelanda,K
N02902,1439,2017,1,T,20.606478,Färgelanda,K
N02902,1439,2018,1,K,20.77728,Färgelanda,K
N02902,1439,2018,1,M,20.903226,Färgelanda,K
N02902,1439,2018,1,T,20.844875,Färgelanda,K
N02902,1439,2019,1,K,21.145374,Färgelanda,K
N02902,1439,2019,1,M,22.686946,Färgelanda,K
N02902,1439,2019,1,T,21.972789,Färgelanda,K
N02902,1440,2007,1,K,13.872508,Ale,K
N02902,1440,2007,1,M,13.478819,Ale,K
N02902,1440,2007,1,T,13.666845,Ale,K
N02902,1440,2008,1,K,13.248945,Ale,K
N02902,1440,2008,1,M,12.311622,Ale,K
N02902,1440,2008,1,T,12.757697,Ale,K
N02902,1440,2009,1,K,17.741935,Ale,K
N02902,1440,2009,1,M,17.483239,Ale,K
N02902,1440,2009,1,T,17.606584,Ale,K
N02902,1440,2010,1,K,17.952354,Ale,K
N02902,1440,2010,1,M,17.664118,Ale,K
N02902,1440,2010,1,T,17.802979,Ale,K
N02902,1440,2011,1,K,16.314286,Ale,K
N02902,1440,2011,1,M,15.31075,Ale,K
N02902,1440,2011,1,T,15.795282,Ale,K
N02902,1440,2012,1,K,15.669925,Ale,K
N02902,1440,2012,1,M,15.17094,Ale,K
N02902,1440,2012,1,T,15.411243,Ale,K
N02902,1440,2013,1,K,15.599769,Ale,K
N02902,1440,2013,1,M,14.437933,Ale,K
N02902,1440,2013,1,T,14.995846,Ale,K
N02902,1440,2014,1,K,14.560597,Ale,K
N02902,1440,2014,1,M,14.195083,Ale,K
N02902,1440,2014,1,T,14.370268,Ale,K
N02902,1440,2015,1,K,14.443188,Ale,K
N02902,1440,2015,1,M,14.026316,Ale,K
N02902,1440,2015,1,T,14.22731,Ale,K
N02902,1440,2016,1,K,12.040873,Ale,K
N02902,1440,2016,1,M,11.150442,Ale,K
N02902,1440,2016,1,T,11.57603,Ale,K
N02902,1440,2017,1,K,12.12845,Ale,K
N02902,1440,2017,1,M,11.279297,Ale,K
N02902,1440,2017,1,T,11.686165,Ale,K
N02902,1440,2018,1,K,10.880164,Ale,K
N02902,1440,2018,1,M,10.130178,Ale,K
N02902,1440,2018,1,T,10.490027,Ale,K
N02902,1440,2019,1,K,11.300854,Ale,K
N02902,1440,2019,1,M,11.105991,Ale,K
N02902,1440,2019,1,T,11.199231,Ale,K
N02902,1441,2007,1,K,8.371665,Lerum,K
N02902,1441,2007,1,M,7.886435,Lerum,K
